1.99499	2.19449	0.82	0.3	0.1	256	256	1.3333	0	1.9551	40	0.3	-4.48426	-6.8071	-1.44522	-2.4087	15.7799	0.288947	0.41632	-5.74E-06	0.00266975	0.00170491	0.722992	0.00711979	0.0085274	0.00373813	0.00222761	8.43E-05	0.368003	1.03369	0.00837056	3.62373	0.13111	1.30866	0.0779389	0.706079	0.66844	2.11571	0.65139	1.04092	0.012209	0.948626	3.38692	0.0771939	1.3803	0.0697987	0.704164	0.669603	2.16559	0.652049	1.03912	6.02564	2.26756	0.506723	1.67809	44.3364	-7.95E-06	0.00369264	0.284078	0.340241	0.323097	1.44361	0.0595563	0.0505678	1.17775	0.655075	1.02618	1.85342	1.00986	1.00588	0.948098	1.11662	1.00272	0.998263	0.976969	0.0331765		
1.98869	2.18755	0.82	0.3	0.15	256	256	1.3333	0	1.9489	40	0.3	-4.48225	-6.80374	-1.44521	-2.40869	15.7598	0.303275	0.383095	-1.37E-05	0.00237514	0.00285617	0.759774	0.0124406	0.0130749	0.0044444	0.00243669	9.13E-05	0.352535	1.13319	0.0140303	3.83235	0.147459	1.3359	0.0891332	0.703669	0.668053	2.09933	0.649779	1.04187	0.0124468	0.94703	3.33674	0.0797309	1.45391	0.0811603	0.67657	0.645074	2.07853	0.626447	1.03785	5.44964	2.29663	0.533856	1.82395	48.6786	-1.80E-05	0.00312611	0.329872	0.346691	0.3283	1.02026	0.0667214	0.0558222	1.19525	0.700132	1.02812	1.89848	1.01023	1.00613	0.918836	1.09824	1.04005	1.03562	1.01001	0.0353066		
1.9798	2.17778	0.82	0.3	0.2	256	256	1.3333	0	1.9402	40	0.3	-4.4794	-6.79899	-1.4452	-2.40867	15.7725	0.313154	0.391765	-3.76E-05	0.00205586	0.00279423	0.719277	0.0204002	0.020712	0.00468345	0.00261009	0.000104388	0.343449	1.15983	0.0231518	3.88411	0.157592	1.25119	0.0850118	0.682092	0.647954	2.01792	0.629703	1.04429	0.0125985	0.945921	3.29993	0.0828765	1.28744	0.0727027	0.641558	0.611173	1.94847	0.592876	1.04233	4.88724	2.48665	0.576313	1.79436	44.866	-5.23E-05	0.00285823	0.403881	0.410055	0.395193	0.803275	0.0679446	0.0564708	1.20318	0.681385	1.02898	1.83435	1.01128	1.011	0.971846	1.16931	1.06318	1.06018	1.03564	0.0366823		
1.99875	2.19862	0.82	0.3	0.05	256	256	1.3333	0	1.9588	40	0.3	-4.48546	-6.80909	-1.44523	-2.40871	15.8155	0.279569	0.411907	1.01E-05	0.00297991	0.00133993	0.914962	0.00584269	0.00878121	0.0035997	0.002183	8.39E-05	0.377787	1.02272	0.00709764	3.62928	0.129693	1.38959	0.0851415	0.846213	0.795958	2.54789	0.779082	1.03745	0.0101963	0.949614	3.44105	0.0733055	1.38323	0.0689216	0.729277	0.693193	2.29726	0.677036	1.03485	6.45027	2.41288	0.474007	1.64897	42.8959	1.11E-05	0.00325687	0.467123	0.702058	0.554849	2.85702	0.0612708	0.0498264	1.22969	0.679709	1.02166	1.64213	1.00899	1.00725	1.0046	1.23534	1.16035	1.14825	1.1091	0.0269896		
1.95394	2.14933	0.82	0.3	0.3	256	256	1.3333	0	1.9149	40	0.3	-4.47103	-6.78506	-1.44517	-2.40861	14.022	0.252611	0.38759	-4.88E-05	0.000249366	0.000854766	0.521891	0.0250726	0.0258782	0.00219832	0.00184647	6.91E-05	0.319068	0.767567	0.0192903	2.62437	0.121471	0.970684	0.0710837	0.495651	0.465196	1.4265	0.454513	1.04094	0.013257	0.940194	3.16839	0.0900446	1.1297	0.0737821	0.54152	0.509896	1.59242	0.497984	1.03213	5.7839	2.26931	0.494725	1.19055	31.8194	-9.35E-05	0.000477813	0.326603	0.337097	0.327372	0.60293	0.0732306	0.0653111	1.12126	0.725319	1.0235	1.9584	1.01026	1.00469	0.859238	0.963427	0.915295	0.912337	0.895803	0.0415493		
1.93675	2.13042	0.82	0.3	0.35	256	256	1.3333	0	1.898	40	0.3	-4.46541	-6.77569	-1.44515	-2.40858	14.0082	0.265758	0.378627	-8.67E-05	0.000153964	0.00117954	0.547869	0.0274515	0.0280696	0.00295734	0.00245109	6.90E-05	0.312028	0.875825	0.0250624	2.91915	0.153647	1.10892	0.0813676	0.541582	0.504946	1.48184	0.490708	1.05127	0.0171957	0.934902	3.06256	0.0944899	1.25998	0.0812395	0.522861	0.489233	1.45846	0.475473	1.0407	5.38765	2.2067	0.500288	1.20654	42.8328	-0.000158203	0.000281024	0.303809	0.310651	0.316694	0.582509	0.0733757	0.064477	1.13801	0.682369	1.02901	2.04755	1.00751	0.989484	0.880109	1.00158	1.03581	1.03212	1.01603	0.0551096		
1.91652	2.10817	0.82	0.3	0.4	256	256	1.3333	0	1.8782	40	0.3	-4.45873	-6.76455	-1.44512	-2.40853	12.2249	0.192509	0.400955	-2.27E-05	6.04E-05	0.000532144	0.23185	0.0354762	0.0379501	0.000553503	0.000874339	2.21E-05	0.303265	0.369297	0.0138147	1.31503	0.0776993	0.525177	0.0405786	0.234264	0.217955	0.650201	0.21351	1.0812	0.0144664	0.935298	3.05228	0.100851	0.560505	0.0382276	0.241904	0.224834	0.674982	0.220316	1.0296	5.10165	2.19357	0.665558	0.633053	25.0828	-9.78E-05	0.000260462	0.339953	0.36366	0.358466	0.566194	0.0772665	0.0682022	1.1329	0.676269	1.02082	2.24181	1.01119	1.006	0.936972	1.0615	0.968418	0.969404	0.963287	0.0477022		
1.86603	2.05263	0.82	0.3	0.5	256	256	1.3333	0	1.8287	40	0.3	-4.44175	-6.73625	-1.44505	-2.40842	12.2083	0.207511	0.424054	-6.05E-05	-0.000184768	0.000571024	0.213377	0.0463656	0.0471886	0.000915862	0.00116349	3.35E-05	0.289762	0.459599	0.0217824	1.48614	0.0986273	0.555258	0.0487774	0.220683	0.205648	0.590242	0.200397	1.04765	0.0159281	0.931037	2.93765	0.111782	0.618644	0.0511971	0.260241	0.24242	0.713233	0.236665	1.03422	4.53363	2.20641	0.678355	0.787169	27.2987	-0.000283532	-0.000865923	0.346077	0.352221	0.353757	0.495353	0.0878464	0.082757	1.0615	0.74034	1.0262	2.51609	1.01433	1.01198	0.89754	0.952737	0.847996	0.848312	0.827559	0.0549695		
1.8	1.98	0.82	0.3	0.6	256	256	1.3333	0	1.764	40	0.3	-4.41452	-6.69087	-1.44817	-2.41361	12.1976	0.223224	0.382514	-0.000147039	-0.000778379	0.000814779	0.289415	0.0575591	0.0608836	0.00166588	0.00186279	4.82E-05	0.271622	0.576698	0.0354361	1.74354	0.135139	0.585241	0.057886	0.269903	0.249603	0.687178	0.242519	0.962934	0.0213542	0.922517	2.77453	0.127593	0.598695	0.0514647	0.28091	0.262255	0.744464	0.254564	1.04003	4.09316	1.95788	0.574182	0.894295	34.5704	-0.000508057	-0.00268949	0.345355	0.365301	0.36868	0.46505	0.0989098	0.0859614	1.15063	0.673718	1.02921	2.16834	1.01511	1.00673	0.977528	1.12477	0.960817	0.951754	0.923051	0.0786174		
1.66144	1.82758	0.82	0.3	0.75	256	256	1.3333	0	1.6282	40	0.3	-4.36347	-6.60578	-1.45065	-2.41775	12.2207	0.248175	0.388635	-0.000452646	-0.00176695	0.00154405	0.22218	0.0867431	0.0886347	0.00339927	0.00291804	7.60E-05	0.244737	0.739522	0.066048	1.97345	0.204304	0.53069	0.0693673	0.230181	0.209952	0.534647	0.20259	1.41807	0.0283844	0.901412	2.49423	0.159731	0.557397	0.063707	0.293602	0.266467	0.682078	0.257031	1.06043	3.56677	1.79589	0.629148	1.16492	44.7256	-0.0020373	-0.0079528	0.384316	0.392696	0.395696	0.458674	0.130711	0.114294	1.14364	0.715537	1.03634	2.30554	1.01488	1.00192	0.952086	1.08885	0.783989	0.78791	0.78385	0.115979		
1.48412	1.63254	0.82	0.3	0.875	200	100	1.3333	0	1.4544	40	0.3	-4.28854	-6.4809	-1.45244	-2.42073	12.168	0.259981	0.444792	-0.00131301	-0.00360797	0.00437007	0.142569	0.11811	0.119168	0.00768202	0.00530515	0.000132327	0.237588	0.972968	0.116309	2.03462	0.213999	0.363361	0.0383515	0.127364	0.109856	0.250293	0.104928	1.11045	0.0409569	0.880468	2.23372	0.214462	0.31989	0.0328481	0.114225	0.0993899	0.229675	0.0947784	1.07365	2.28485	1.63869	0.792428	1.44803	58.0531	-0.00920966	-0.0253068	0.400662	0.404251	0.405515	0.356798	0.105547	0.102686	1.02786	0.478805	1.04697	2.85294	1.02949	1.02391	1.1359	1.16754	1.11503	1.1053	1.08977	0.172386		
1.48412	1.63254	0.82	0.3	0.875	256	256	1.3333	0	1.4544	40	0.3	-4.29153	-6.48589	-1.45039	-2.41732	12.1944	0.261403	0.362305	-0.00130432	-0.0044176	0.00280796	0.154165	0.131027	0.13582	0.00785128	0.00512773	0.000116646	0.234668	0.945393	0.119007	2.17235	0.283637	0.47871	0.0738936	0.122019	0.106413	0.233588	0.100324	1.11441	0.0483874	0.864987	2.13767	0.210153	0.468388	0.0641849	0.112356	0.0987585	0.220258	0.0926541	1.11385	2.67889	1.56208	0.705182	1.53114	67.3084	-0.00846053	-0.028655	0.444481	0.460739	0.427025	0.44292	0.15436	0.137034	1.12644	0.652067	1.06069	3.92325	1.01139	0.979879	1.02204	1.15126	1.086	1.07751	1.06052	0.206195		
1.44629	1.59092	0.82	0.3	0.89489	264	264	1.3333	0	1.4174	40	0.3	-4.27359	-6.45598	-1.45211	-2.42018	12.1734	0.26586	0.363162	-0.00128914	-0.0046389	0.00376325	0.185597	0.121755	0.123422	0.00802224	0.00589553	0.00014002	0.222092	0.92269	0.115119	2.06966	0.280271	0.468693	0.0849025	0.179156	0.158138	0.355378	0.151183	1.00969	0.0403746	0.868067	2.14379	0.224612	0.452343	0.0754189	0.191467	0.170471	0.392542	0.162577	1.05797	2.4053	1.52275	0.70207	1.36073	57.2934	-0.0069459	-0.0249944	0.39355	0.398938	0.403279	0.437718	0.181147	0.166729	1.08647	0.7423	1.046	2.61612	1.02522	1.01246	1.03615	1.12575	0.935703	0.927651	0.905323	0.181792		
1.41106	1.55216	0.82	0.3	0.91161	256	256	1.3333	0	1.3828	40	0.3	-4.25935	-6.43225	-1.45028	-2.41714	12.1682	0.265758	0.402317	-0.00147553	-0.00470199	0.00378311	0.143547	0.129834	0.139242	0.00912638	0.00519228	0.000137303	0.218575	0.937685	0.127254	2.01454	0.277183	0.392332	0.0688963	0.127258	0.114569	0.254637	0.108546	1.11833	0.0471646	0.862334	2.08147	0.237608	0.398266	0.0675112	0.147112	0.131826	0.29691	0.124598	0.860054	2.33282	1.49241	0.608794	1.75768	66.4691	-0.0102791	-0.0327557	0.401932	0.431057	0.420125	0.425948	0.175607	0.169513	1.03595	0.713415	1.05549	3.08295	1.02888	1.01158	0.985099	1.02052	0.865044	0.869093	0.857623	0.215782		
1.43589	1.57948	0.82	0.3	0.9	256	256	1.3333	0	1.4072	40	0.3	-4.27047	-6.45079	-1.45032	-2.4172	12.1306	0.265758	0.396987	-0.00137997	-0.0046645	0.00266061	0.14933	0.132993	0.143212	0.00835619	0.00640896	0.000129363	0.225722	0.92153	0.121813	2.05677	0.279196	0.446537	0.0722921	0.140221	0.123945	0.271713	0.117033	1.15027	0.0513776	0.86073	2.08384	0.227209	0.450403	0.0696692	0.154575	0.135938	0.304218	0.128505	1.07023	2.70635	1.49621	0.529241	1.30383	64.5951	-0.00924106	-0.0312361	0.424363	0.45697	0.421787	0.433145	0.161895	0.154682	1.04663	0.680792	1.05906	3.18453	1.01952	0.992405	0.991418	1.03765	0.907135	0.911773	0.893154	0.227614		
1.34799	1.48278	0.82	0.3	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	12.1867	0.274841	0.457763	-0.00218364	-0.00615064	0.0040746	0.1915	0.143455	0.147528	0.0136904	0.00964987	0.000215318	0.212383	1.07133	0.159341	2.24307	0.364294	0.491524	0.10059	0.157063	0.132472	0.27447	0.12509	1.13539	0.062208	0.837926	1.9326	0.261247	0.50083	0.0974335	0.136594	0.119645	0.256767	0.111904	1.09522	2.37661	1.39841	0.742949	1.41871	63.5822	-0.0114028	-0.0321183	0.412534	0.424246	0.427708	0.46704	0.20465	0.194544	1.05195	0.744674	1.05902	3.12948	1.02074	0.991174	0.98142	1.0324	1.14985	1.10721	1.06894	0.292904		
1.34799	1.48278	1.4	0.1	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	38.1022	1.02403	0.620632	-0.0381601	-0.046903	0.110819	0.247498	0.108791	0.109186	0.0924471	0.0332782	1.30E-05	0.254179	5.41573	0.617213	6.05256	0.716725	0.391245	0.0587295	0.144673	0.113335	0.184246	0.10099	1.1644	0.132163	0.811661	1.7088	0.245632	0.400311	0.050175	0.150001	0.12332	0.207814	0.11069	1.14915	3.18153	1.43322	0.620632	2.778	7105.53	-0.154184	-0.189509	0.31285	0.313987	0.327734	0.340532	0.150109	0.12534	1.19761	0.510277	1.12223	2.70435	0.988747	0.876392	0.977355	1.17049	0.964481	0.919027	0.886589	0.51996		
1.34799	1.48278	1.4	0.1	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	38.0021	1.02403	0.472107	-0.0726753	-0.0920081	0.0124202	0.054224	0.14462	0.152493	0.156656	0.0571945	2.43E-05	0.23299	6.76477	1.04617	7.61431	1.17935	0.496978	0.076516	0.0433504	0.0399617	0.101648	0.0403805	0.509108	0.0830534	0.648561	1.047	0.213138	0.504324	0.0741644	0.0433233	0.0411666	0.106649	0.0396858	0.789656	2.24	1.35871	0.462183	2.739	6445.14	-1.34028	-1.69682	0.415883	0.438524	0.444729	0.445407	0.153963	0.147057	1.04696	0.689961	0.989629	11.4642	0.790063	0.536973	0.985432	1.03171	1.00063	0.970732	0.953111	0.356468		
1.34799	1.48278	0.82	0.3	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	12.1724	0.270388	0.41009	-0.00219256	-0.00619808	0.00557555	0.226768	0.1674	0.18149	0.0137424	0.0101821	0.000167203	0.206522	1.07026	0.160665	2.27789	0.375086	0.535532	0.112642	0.209722	0.17682	0.365774	0.168377	1.81481	0.0619318	0.846283	1.95649	0.261052	0.521391	0.0970011	0.162498	0.143118	0.304464	0.134346	1.20869	2.35955	1.40035	0.791877	1.34967	82.1904	-0.00966875	-0.0273323	0.481393	0.521912	0.431696	0.473525	0.210337	0.186043	1.13058	0.712666	1.05014	2.55353	1.03092	1.00342	1.02712	1.16125	1.29061	1.23549	1.20137	0.299879		
1.34799	1.48278	0.82	0.3	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	12.1538	0.270388	2.43178	-0.0133946	-0.0209549	0.0305627	0.547442	0.115318	0.123446	0.0935169	0.0558175	0.000309307	0.24374	2.76389	0.344664	5.00277	0.429092	0.813159	0.0294857	0.348496	0.295204	0.546796	0.259484	1.20808	0.0977733	0.88091	2.05505	0.268715	0.829266	0.0367641	0.341012	0.290002	0.53806	0.253994	1.20468	1.97842	1.41039	2.43205	1.6754	302.343	-0.0244677	-0.0382778	0.33162	0.354994	0.358607	0.246651	0.0362606	0.0443332	0.817911	0.164983	1.13766	2.33334	1.07311	1.05397	0.980576	0.802024	1.02195	1.01794	1.01624	0.401138		
1.34799	1.48278	0.82	0.3	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	12.1569	0.270388	0.420085	-0.000141908	-0.000478631	0.000424619	0.0422853	0.137333	0.139397	0.000894333	0.00141701	0.00010945	0.159484	0.272019	0.0376286	0.576294	0.0901766	0.11609	0.0264598	0.0423889	0.0372615	0.0858818	0.0364632	1.0309	0.0278291	0.856952	2.05309	0.265653	0.111212	0.0236214	0.0451641	0.040006	0.0932462	0.038833	1.03408	2.0168	1.48824	1.02669	0.631143	8.17115	-0.00335596	-0.0113191	0.394929	0.400865	0.397799	0.449981	0.227925	0.2124	1.0731	0.799539	1.02189	2.73869	1.04392	1.05297	1.04386	1.12016	0.938553	0.931397	0.921022	0.174495		
1.34799	1.48278	0.82	0.3	0.9375	256	256	1.3333	0	1.321	40	0.3	-4.23021	-6.38368	-1.45018	-2.41697	12.1882	0.274841	0.327172	-0.000225511	-0.000678809	0.000451982	0.0623998	0.138149	0.138277	0.00139735	0.00228238	0.000139526	0.16027	0.34253	0.0478868	0.699742	0.104588	0.129867	0.02833	0.0615201	0.0543355	0.124533	0.052949	1.03617	0.0236111	0.868354	2.10044	0.267071	0.123566	0.0261628	0.0635887	0.0563089	0.130428	0.054449	1.03757	1.89183	1.44974	0.368439	0.612235	10.015	-0.00361396	-0.0108784	0.397275	0.397643	0.402032	0.429821	0.218147	0.211732	1.03029	0.792793	1.02619	2.11097	1.05781	1.07725	1.051	1.08284	0.96747	0.964955	0.954801	0.147321		
